teryt6,name,population,area_km2,lat,lng
201103,Korycin,3202,117.28,53.439087,23.122214
201104,Krynki,3037,166.015,53.264385,23.771691
201105,Kuźnica,3927,133.358,53.50759,23.647947
201106,Nowy Dwór,2618,121.13,53.643894,23.527729
201107,Sidra,3407,174.092,53.538503,23.434426
201108,Sokółka,25352,313.563,53.405753,23.498546
201109,Suchowola,6869,255.656,53.576439,23.114022
201110,Szudziałowo,2840,301.608,53.308809,23.647499
206101,Białystok,297554,102.107,53.133719,23.134349
200301,Bielsk Podlaski,25262,27.02,52.771128,23.192098
200302,Brańsk,3753,32.425,52.746018,22.841384
200303,Bielsk Podlaski,6606,429.903,52.784454,23.170177
200304,Boćki,4185,231.882,52.648234,23.045146
200305,Brańsk,5630,227.431,52.737363,22.813731
200306,Orla,2702,159.907,52.697839,23.318843
200307,Rudka,1868,70.28,52.721155,22.727127
200308,Wyszki,4347,206.232,52.861284,22.995534
200501,Hajnówka,20488,21.29,52.739945,23.585526
200502,Białowieża,2191,203.118,52.70148,23.857747
200503,Czeremcha,3115,96.825,52.514228,23.348588
200504,Czyże,1960,134.508,52.794501,23.422979
200505,Dubicze Cerkiewne,1484,151.441,52.652229,23.443038
200506,Hajnówka,3843,292.917,52.756662,23.594794
200507,Kleszczele,2466,142.873,52.574888,23.322693
200508,Narew,3454,241.535,52.906333,23.529125
200509,Narewka,3609,339.041,52.839167,23.723208
200601,Kolno,10199,25.08,53.412106,21.931685
200602,Grabowo,3399,128.605,53.465702,22.153218
200603,Kolno,8525,282.24,53.426375,21.947472
200604,Mały Płock,4739,139.834,53.300109,22.016176
200605,Stawiski,6085,165.575,53.37944,22.152545
200606,Turośl,5110,198.796,53.39968,21.722145
200701,Jedwabne,5299,159.201,53.287458,22.312396
200702,Łomża,11162,206.96,53.140344,22.07271
200703,Miastkowo,4218,114.842,53.142203,21.791533
200704,Nowogród,4028,101.214,53.224821,21.882755
200705,Piątnica,10702,219.071,53.20127,22.129616
200706,Przytuły,2073,71.137,53.377081,22.305516
200707,Śniadowo,5312,162.981,53.053619,21.984707
200708,Wizna,3957,133.374,53.193903,22.373052
200709,Zbójna,4192,185.793,53.256414,21.780741
201001,Siemiatycze,14391,36.244,52.426622,22.870087
201002,Drohiczyn,6222,207.88,52.413648,22.652338
201003,Dziadkowice,2724,116.088,52.570492,22.914619
201004,Grodzisk,4169,203.069,52.588491,22.7384
201005,Mielnik,2319,196.386,52.34437,23.058535
201006,Milejczyce,1710,151.448,52.521395,23.127101
201007,Nurzec-Stacja,3793,214.88,52.457695,23.102443
201008,Perlejewo,2778,106.607,52.568731,22.564717
201009,Siemiatycze,6087,226.838,52.446058,22.878332
201301,Wysokie Mazowieckie,9341,15.244,52.918061,22.509143
201302,Ciechanowiec,8577,201.194,52.677012,22.504529
201303,Czyżew,6352,130.4,52.803155,22.324207
201304,Klukowo,4346,123.843,52.756935,22.543513
201305,Kobylin-Borzymy,3197,119.436,53.087366,22.663384
201306,Kulesze Kościelne,3072,115.287,53.009351,22.524276
201307,Nowe Piekuty,3861,109.694,52.877438,22.684328
201308,Sokoły,5743,155.732,53.000804,22.713176
201309,Szepietowo,6890,151.741,52.862485,22.550064
201310,Wysokie Mazowieckie,5481,166.321,52.926971,22.474904
201401,Zambrów,22018,19.03,52.981602,22.248469
201402,Kołaki Kościelne,2289,73.653,53.022204,22.36252
201403,Rutki,5514,199.995,53.114485,22.427188
201404,Szumowo,4809,141.075,52.910512,22.098997
201405,Zambrów,8875,299.362,52.969648,22.25544
206201,Łomża,62945,32.66,53.166128,22.072912
200101,Augustów,30153,80.878,53.841797,22.983797
200102,Augustów,6759,266.627,53.864865,22.880655
200103,Bargłów Kościelny,5496,187.808,53.752676,22.815954
200104,Lipsk,5059,184.533,53.734699,23.406693
200105,Nowinka,2953,204.094,53.940433,22.972289
200106,Płaska,2583,372.746,53.905177,23.301484
200107,Sztabin,5065,362.74,53.715404,23.060476
200401,Grajewo,21900,18.926,53.645077,22.462188
200402,Grajewo,5789,308.282,53.589026,22.474105
200403,Radziłów,4722,199.552,53.41969,22.418867
200404,Rajgród,5176,207.137,53.708273,22.658093
200405,Szczuczyn,6026,115.568,53.563611,22.28467
200406,Wąsosz,3597,118.001,53.510598,22.318435
200801,Goniądz,4932,376.594,53.486221,22.731448
200802,Jasionówka,2765,96.781,53.394937,23.033764
200803,Jaświły,4847,175.529,53.509351,22.960253
200804,Knyszyn,4750,127.217,53.317782,22.917086
200805,Krypno,3973,112.312,53.277402,22.846536
200806,Mońki,14874,161.562,53.406163,22.803831
200807,Trzcianne,4271,331.849,53.32492,22.667418
200901,Sejny,5260,4.49,54.104328,23.347073
200902,Giby,2694,323.268,54.028933,23.333152
200903,Krasnopol,3792,171.471,54.104499,23.180667
200904,Puńsk,4161,138.659,54.246558,23.184166
200905,Sejny,4007,217.428,54.112034,23.366427
201201,Bakałarzewo,3104,122.569,54.092389,22.667984
201202,Filipów,4292,150.812,54.180872,22.625781
201203,Jeleniewo,3149,131.394,54.205829,22.91006
201204,Przerośl,2919,123.602,54.246596,22.670858
201205,Raczki,5907,142.228,53.990491,22.783635
201206,Rutka-Tartak,2322,103.5,54.321831,22.964522
201207,Suwałki,7739,264.585,54.051768,22.947762
201208,Szypliszki,3901,156.433,54.233894,23.058914
201209,Wiżajny,2341,111.893,54.362616,22.868422
206301,Suwałki,69758,65.505,54.114409,22.936166
146501,Warszawa,1790658,517.187,52.231517,21.007582
140801,Legionowo,53886,13.553,52.397177,20.928208
140802,Jabłonna,19659,64.801,52.386678,20.915572
140803,Nieporęt,14687,96.064,52.411658,21.035875
140804,Serock,15125,110.271,52.504425,21.053562
140805,Wieliszew,15228,106.137,52.441889,20.932461
141201,Mińsk Mazowiecki,40999,13.184,52.179153,21.566275
141204,Cegłów,6087,95.626,52.141548,21.733043
141205,Dębe Wielkie,10518,77.723,52.195194,21.45298
141206,Dobre,5985,124.886,52.315642,21.678635
141207,Halinów,16336,63.083,52.230579,21.347828
141208,Jakubów,5101,86.984,52.22683,21.686354
141209,Kałuszyn,5825,94.407,52.208446,21.814112
141210,Latowicz,5399,114.027,52.02789,21.778443
141211,Mińsk Mazowiecki,15490,112.313,52.167012,21.563039
141212,Mrozy,8712,144.915,52.157778,21.809152
141213,Siennica,7480,110.82,52.090788,21.619319
141214,Stanisławów,6756,106.294,52.284907,21.537533
141215,Sulejówek,19838,19.315,52.245989,21.286828
141701,Józefów,20724,23.924,52.140474,21.226526
141702,Otwock,44635,47.31,52.104243,21.261541
141703,Celestynów,11732,88.91,52.062515,21.384167
141704,Karczew,15899,81.513,52.079184,21.249967
141705,Kołbiel,8230,106.513,52.063063,21.486362
141706,Osieck,3636,67.979,51.966263,21.429602
141707,Sobienie-Jeziory,6388,97.69,51.937029,21.298222
141708,Wiązowna,13108,102.128,52.172545,21.319319
143401,Kobyłka,24414,19.63,52.336308,21.203836
143402,Marki,35461,26.147,52.328724,21.111686
143403,Ząbki,37818,10.977,52.289182,21.116859
143404,Zielonka,17560,79.491,52.307106,21.157039
143405,Dąbrówka,8150,109.138,52.483829,21.272529
143406,Jadów,7462,116.54,52.485604,21.619621
143407,Klembów,9968,85.713,52.398474,21.339829
143408,Poświętne,6249,104.011,52.330534,21.415858
143409,Radzymin,27504,129.53,52.411933,21.178905
143410,Strachówka,2720,107.752,52.422194,21.625947
143411,Tłuszcz,20109,103.042,52.427372,21.435314
143412,Wołomin,51884,61.65,52.347475,21.248854
140501,Milanówek,16416,13.43,52.124132,20.6681
140502,Podkowa Leśna,3844,10.105,52.121815,20.728026
140503,Baranów,5340,75.345,52.168932,20.485578
140504,Grodzisk Mazowiecki,48907,107.417,52.105751,20.627524
140505,Jaktorów,12471,55.291,52.073409,20.520703
140506,Żabia Wola,8985,105.411,52.024165,20.661138
141401,Nowy Dwór Mazowiecki,28679,28.205,52.426997,20.718928
141402,Czosnów,9991,128.451,52.385774,20.722416
141403,Leoncin,5620,157.96,52.394257,20.539995
141404,Nasielsk,19965,205.758,52.586577,20.799436
141405,Pomiechówek,9090,102.669,52.471083,20.727577
141406,Zakroczym,6033,71.701,52.441738,20.60771
141801,Góra Kalwaria,27063,144.106,51.986341,21.200973
141802,Konstancin-Jeziorna,24726,78.568,52.089671,21.119322
141803,Lesznowola,28500,69.304,52.087209,20.993116
141804,Piaseczno,85226,128.235,52.075541,21.02264
141805,Prażmów,11199,86.503,51.976542,21.034848
141806,Tarczyn,11567,114.262,51.981004,20.839372
142101,Piastów,22679,5.764,52.188265,20.842736
142102,Pruszków,62317,19.192,52.161959,20.80102
142103,Brwinów,26718,69.313,52.141457,20.72859
142104,Michałowice,18321,34.744,52.157422,20.826229
142105,Nadarzyn,14032,73.448,52.090837,20.80164
142106,Raszyn,21845,43.91,52.154288,20.928121
143201,Błonie,21565,85.569,52.194129,20.61097
143202,Izabelin,10572,65.007,52.29502,20.815216
143203,Kampinos,4347,84.597,52.262765,20.446138
143204,Leszno,10207,125.064,52.258781,20.595969
143205,Łomianki,27203,38.871,52.341269,20.8828
143206,Ożarów Mazowiecki,25440,71.262,52.209411,20.788399
143207,Stare Babice,19279,63.421,52.25479,20.8395
140201,Ciechanów,44138,32.773,52.880261,20.616863
140202,Ciechanów,7117,140.53,52.888603,20.566202
140203,Glinojeck,7832,153.84,52.814547,20.295766
140204,Gołymin-Ośrodek,3752,110.699,52.817704,20.837749
140205,Grudusk,3586,96.75,53.052763,20.626599
140206,Ojrzeń,4291,120.247,52.776842,20.537288
140207,Opinogóra Górna,5963,139.05,52.895511,20.688739
140208,Regimin,4989,111.182,52.946642,20.573286
140209,Sońsk,7755,154.718,52.75869,20.704626
141301,Mława,31246,34.789,53.115676,20.374896
141302,Dzierzgowo,3051,150.615,53.145843,20.655114
141303,Lipowiec Kościelny,4781,114.476,53.106696,20.230713
141304,Radzanów,3270,98.874,52.944079,20.103443
141305,Strzegowo,7478,214.215,52.904225,20.29068
141306,Stupsk,4836,117.988,53.012997,20.42415
141307,Szreńsk,4115,109.372,53.005087,20.1652
141308,Szydłowo,4576,122.506,53.088767,20.470067
141309,Wieczfnia Kościelna,4048,119.71,53.18223,20.455189
141310,Wiśniewo,5225,99.289,53.056087,20.32152
142001,Płońsk,22107,11.606,52.631523,20.371495
142002,Raciąż,4394,8.396,52.781916,20.122578
142003,Baboszewo,7955,162.225,52.686522,20.258861
142004,Czerwińsk nad Wisłą,7640,144.132,52.422247,20.363942
142005,Dzierzążnia,3632,102.487,52.605369,20.223656
142006,Joniec,2655,73.156,52.600604,20.571594
142007,Naruszewo,6312,159.483,52.515877,20.300013
142008,Nowe Miasto,4655,117.87,52.659449,20.633095
142009,Płońsk,7943,126.925,52.623321,20.39058
142010,Raciąż,8283,242.908,52.790561,20.095025
142011,Sochocin,5809,122.181,52.685458,20.474756
142012,Załuski,5669,108.479,52.501567,20.523602
142401,Gzy,3754,104.466,52.735338,20.91815
142402,Obryte,4805,139.739,52.720103,21.255148
142403,Pokrzywnica,5029,120.526,52.588221,21.064671
142404,Pułtusk,24683,134.097,52.704853,21.079875
142405,Świercze,4613,93.361,52.670695,20.77392
142406,Winnica,4091,115.066,52.643309,20.952332
142407,Zatory,4849,119.955,52.640588,21.206051
143701,Bieżuń,4973,121.461,52.960849,19.905513
143702,Kuczbork-Osada,4714,121.583,53.079106,20.025446
143703,Lubowidz,6849,190.789,53.129512,19.844113
143704,Lutocin,4236,126.455,52.988584,19.78979
143705,Siemiątkowo,3439,113.383,52.876717,20.050148
143706,Żuromin,14304,132.924,53.066421,19.906093
141101,Maków Mazowiecki,9711,10.28,52.866312,21.098184
141102,Czerwonka,2647,110.41,52.893376,21.175061
141103,Karniewo,5176,129.07,52.839564,20.994645
141104,Krasnosielc,6352,167.157,53.043137,21.160463
141105,Młynarze,1742,74.874,52.956187,21.399162
141106,Płoniawy-Bramura,5336,134.813,52.944854,21.035754
141107,Różan,4418,84.576,52.889587,21.395507
141108,Rzewnie,2638,111.781,52.831086,21.350751
141109,Sypniewo,3248,128.449,52.998125,21.277378
141110,Szelków,3624,113.211,52.841986,21.142592
141501,Baranowo,6496,197.603,53.18476,21.277967
141502,Czarnia,2513,93.857,53.341656,21.167276
141503,Czerwin,5098,170.242,52.95284,21.763433
141504,Goworowo,8275,219.118,52.895313,21.561893
141505,Kadzidło,11363,258.855,53.231563,21.455591
141506,Lelis,9707,196.382,53.151278,21.560527
141507,Łyse,8384,246.781,53.366217,21.555435
141508,Myszyniec,10437,226.81,53.380063,21.349985
141509,Olszewo-Borki,10786,196.745,53.07991,21.50461
141510,Rzekuń,10839,130.878,53.061227,21.640131
141511,Troszyn,4756,156.305,53.0355,21.756552
141601,Ostrów Mazowiecka,22399,22.279,52.804229,21.896216
141602,Andrzejewo,4063,118.739,52.83125,22.17467
141603,Boguty-Pianki,2581,89.092,52.725956,22.402417
141604,Brok,2813,109.93,52.706421,21.861881
141605,Małkinia Górna,11624,134.305,52.692128,22.049889
141606,Nur,2673,95.977,52.678327,22.333552
141607,Ostrów Mazowiecka,12884,282.944,52.814307,21.852375
141608,Stary Lubotyń,3707,109.589,52.920981,21.923122
141609,Szulborze Wielkie,1646,46.72,52.759388,22.235899
141610,Wąsewo,4293,119.412,52.868235,21.688942
141611,Zaręby Kościelne,3645,88.72,52.754217,22.131144
142201,Przasnysz,17177,25.159,53.022395,20.888895
142202,Chorzele,10175,370.754,53.260785,20.91165
142203,Czernice Borowe,3801,120.16,53.034485,20.769942
142204,Jednorożec,7081,232.233,53.149616,21.050974
142205,Krasne,3610,101.345,52.929568,20.906385
142206,Krzynowłoga Mała,3439,184.87,53.144009,20.818749
142207,Przasnysz,7228,184.151,53.00363,20.928773
143501,Brańszczyk,8252,167.23,52.650937,21.597641
143502,Długosiodło,7779,167.7,52.754811,21.569967
143503,Rząśnik,7004,167.44,52.701343,21.372223
143504,Somianka,5605,117.8,52.579269,21.291818
143505,Wyszków,39637,165.199,52.597106,21.450562
143506,Zabrodzie,5943,92.016,52.504365,21.42353
146101,Ostrołęka,52055,33.47,53.078758,21.57787
140101,Białobrzegi,10263,77.726,51.646184,20.948812
140102,Promna,5555,120.263,51.684087,20.891791
140103,Radzanów,3887,82.511,51.553226,20.81262
140104,Stara Błotnica,5298,96.039,51.556274,20.999406
140105,Stromiec,5628,156.77,51.638958,21.120194
140106,Wyśmierzyce,2779,105.419,51.611515,20.800796
140701,Garbatka-Letnisko,5001,73.82,51.494986,21.646197
140702,Głowaczów,7166,185.628,51.607359,21.330764
140703,Gniewoszów,3878,84.11,51.476832,21.811705
140704,Grabów nad Pilicą,3899,124.731,51.722944,21.220168
140705,Kozienice,29421,244.013,51.587032,21.539645
140706,Magnuszew,6742,141.152,51.77328,21.36099
140707,Sieciechów,3890,62.497,51.542632,21.77351
140901,Chotcza,2326,89.77,51.244152,21.745774
140902,Ciepielów,5530,135.132,51.238724,21.553069
140903,Lipsko,10970,135.275,51.159619,21.650186
140904,Rzeczniów,4352,103.454,51.123072,21.411001
140905,Sienno,5802,147.18,51.088896,21.48235
140906,Solec nad Wisłą,4894,129.793,51.12512,21.744521
142301,Borkowice,4261,85.772,51.312771,20.699784
142302,Gielniów,4542,79.187,51.398781,20.501315
142303,Klwów,3380,86.762,51.530708,20.658815
142304,Odrzywół,3752,99.077,51.524506,20.546804
142305,Potworów,4187,82.365,51.505414,20.740248
142306,Przysucha,11783,181.494,51.359312,20.629794
142307,Rusinów,4274,82.798,51.440455,20.586016
142308,Wieniawa,5276,103.965,51.363983,20.786039
142501,Pionki,18159,18.415,51.478702,21.448308
142502,Gózd,8978,77.966,51.379006,21.338904
142503,Iłża,14656,256.002,51.158351,21.232309
142504,Jastrzębia,6996,89.763,51.493683,21.228025
142505,Jedlińsk,14548,138.717,51.505722,21.121498
142506,Jedlnia-Letnisko,12838,65.55,51.425438,21.305993
142507,Kowala,12247,74.684,51.338015,21.096964
142508,Pionki,9979,229.743,51.473499,21.429334
142509,Przytyk,7308,134.375,51.473264,20.888697
142510,Skaryszew,14782,171.284,51.316024,21.244795
142511,Wierzbica,9672,94.097,51.24815,21.074092
142512,Wolanów,8906,82.896,51.38084,20.983985
142513,Zakrzew,13222,96.326,51.42577,21.061273
143001,Chlewiska,5911,123.758,51.250602,20.765565
143002,Jastrząb,5196,54.53,51.242879,20.958986
143003,Mirów,3898,53.054,51.193981,21.014189
143004,Orońsko,5969,81.962,51.317274,20.980517
143005,Szydłowiec,18698,138.27,51.224762,20.860382
143601,Kazanów,4504,94.916,51.27102,21.423424
143602,Policzna,5473,112.544,51.442333,21.649328
143603,Przyłęk,6154,131.621,51.335148,21.748527
143604,Tczów,4910,72.151,51.332272,21.450466
143605,Zwoleń,15125,161.786,51.356659,21.578594
146301,Radom,211371,111.791,51.397602,21.156111
140401,Gostynin,18527,32.382,52.426684,19.463096
140402,Gostynin,12005,270.376,52.440198,19.428221
140403,Pacyna,3527,90.314,52.29639,19.712812
140404,Sanniki,5997,94.61,52.337192,19.860359
140405,Szczawin Kościelny,4843,127.212,52.368667,19.615269
141901,Bielsk,9071,125.173,52.670514,19.800659
141902,Bodzanów,8187,136.323,52.494145,20.000324
141903,Brudzeń Duży,8267,159.844,52.650591,19.520068
141904,Bulkowo,5512,116.938,52.554966,20.046113
141905,Drobin,7891,143.494,52.734915,19.981274
141906,Gąbin,11025,146.204,52.407652,19.736207
141907,Łąck,5408,93.986,52.463212,19.618699
141908,Mała Wieś,5968,108.776,52.457395,20.104672
141909,Nowy Duninów,3977,146.223,52.570054,19.506495
141910,Radzanowo,8500,104.458,52.574229,19.832282
141911,Słubice,4429,95.87,52.380306,19.923757
141912,Słupno,7958,74.918,52.521512,19.813473
141913,Stara Biała,11968,111.11,52.606909,19.646144
141914,Staroźreby,7216,137.651,52.639066,20.016995
141915,Wyszogród,5575,95.657,52.389761,20.19371
142701,Sierpc,17933,18.603,52.853698,19.663828
142702,Gozdowo,5943,126.334,52.726029,19.689085
142703,Mochowo,6009,143.697,52.763291,19.554226
142704,Rościszewo,4139,114.804,52.910849,19.771604
142705,Sierpc,7042,150.045,52.832736,19.676268
142706,Szczutowo,4310,112.66,52.925217,19.554257
142707,Zawidz,6578,185.858,52.828102,19.876329
146201,Płock,119425,88.054,52.549052,19.703244
140301,Garwolin,17602,22.074,51.898935,21.610152
140302,Łaskarzew,4829,15.349,51.791992,21.589606
140303,Borowie,5283,80.235,51.948645,21.765172
140304,Garwolin,13273,135.75,51.902195,21.579198
140305,Górzno,6541,91.2,51.856199,21.699933
140306,Łaskarzew,5475,87.618,51.802169,21.609298
140307,Maciejowice,6909,173.552,51.697777,21.547164
140308,Miastków Kościelny,4869,85.269,51.89129,21.815667
140309,Parysów,4128,64.182,51.97598,21.673091
140310,Pilawa,10975,77.107,51.960106,21.539951
140311,Sobolew,8239,94.834,51.74533,21.680401
140312,Trojanów,7299,151.359,51.685931,21.769865
140313,Wilga,5278,118.877,51.855524,21.378636
140314,Żelechów,8281,87.47,51.808229,21.895606
141001,Huszlew,2813,117.737,52.120105,22.826093
141002,Łosice,10787,121.281,52.212791,22.720174
141003,Olszanka,2943,87.626,52.156469,22.640327
141004,Platerów,4849,129.497,52.294847,22.805991
141005,Sarnaki,4645,197.513,52.308596,22.916312
141006,Stara Kornica,4737,118.837,52.188973,22.933348
142601,Domanice,2610,46.981,52.042173,22.153561
142602,Korczew,2599,104.962,52.351511,22.607067
142603,Kotuń,8501,150.477,52.175664,22.057923
142604,Mokobody,4939,119.31,52.254804,22.127817
142605,Mordy,5780,170.037,52.205272,22.49541
142606,Paprotnia,2549,81.426,52.277702,22.411192
142607,Przesmyki,3169,117.238,52.279929,22.614089
142608,Siedlce,18406,141.369,52.184371,22.246992
142609,Skórzec,7872,119.028,52.09721,22.1186
142610,Suchożebry,4693,100.545,52.272935,22.305863
142611,Wiśniew,5747,125.982,52.062234,22.314772
142612,Wodynie,4391,115.392,52.0319,21.959911
142613,Zbuczyn,10106,210.758,52.091376,22.454794
142901,Sokołów Podlaski,18945,17.503,52.406572,22.241698
142902,Bielany,3609,110.065,52.336997,22.243697
142903,Ceranów,2169,111.034,52.645154,22.222916
142904,Jabłonna Lacka,4417,149.279,52.475487,22.435406
142905,Kosów Lacki,5947,200.153,52.591329,22.140819
142906,Repki,5173,168.566,52.376209,22.410692
142907,Sabnie,3636,108.008,52.49314,22.301862
142908,Sokołów Podlaski,6019,136.626,52.429919,22.196165
142909,Sterdyń,3889,129.971,52.578929,22.306106
143301,Węgrów,12583,35.532,52.397459,22.016262
143302,Grębków,4443,130.773,52.267211,21.934386
143303,Korytnica,6218,180.332,52.418593,21.83886
143304,Liw,7344,169.428,52.390018,21.994688
143305,Łochów,17899,195.471,52.534042,21.704279
143306,Miedzna,3812,116.009,52.472393,22.083278
143307,Sadowne,5828,144.737,52.634335,21.857838
143308,Stoczek,4945,144.552,52.549166,21.88321
143309,Wierzbno,2750,103.185,52.321245,21.879703
146401,Siedlce,78185,31.842,52.167586,22.270472
140601,Belsk Duży,6475,107.529,51.815805,20.805259
140602,Błędów,7415,134.077,51.785747,20.684755
140603,Chynów,9846,135.012,51.903732,21.081276
140604,Goszczyn,2971,57.487,51.735709,20.852754
140605,Grójec,25855,121.333,51.863682,20.871048
140606,Jasieniec,5376,108.231,51.812984,20.956342
140607,Mogielnica,8682,141.297,51.693621,20.727113
140608,Nowe Miasto nad Pilicą,7668,158.62,51.619571,20.568656
140609,Pniewy,4797,102.315,51.909504,20.749248
140611,Warka,19226,202.383,51.787909,21.186483
142801,Sochaczew,36282,26.192,52.231748,20.247442
142802,Brochów,4371,119.806,52.31531,20.281007
142803,Iłów,6132,129.064,52.313618,20.037729
142804,Młodzieszyn,5575,117.49,52.307259,20.203027
142805,Nowa Sucha,6686,90.164,52.176897,20.193908
142806,Rybno,3478,72.747,52.259395,20.124835
142807,Sochaczew,10976,91.367,52.220624,20.286456
142808,Teresin,11545,87.965,52.199225,20.414717
143801,Żyrardów,39828,14.353,52.059084,20.439844
143802,Mszczonów,11525,151.982,51.974777,20.52754
143803,Puszcza Mariańska,8661,143.182,51.992564,20.308989
143804,Radziejowice,5855,72.923,52.010566,20.571958
143805,Wiskitki,9880,150.118,52.074408,20.384623
